palabra,frecuencia
neurociencias,1
neurocirugía,1
neurocirujano,1
neurocirujanos,2
neurofarmacólogo,1
neurofilosofía,1
neurofisiólogo,6
neurofisiólogos,4
neurohormonas,1
neurología,11
neurona,18
neuronas,93
neuropsicología,2
neuropsicóloga,1
neuropéptido,1
neuroreceptores,2
neurosis,33
neurotoxinas,1
neurotransmisión,1
neurotransmisor,10
neurotransmisores,16
neurólogo,14
neurólogos,9
neurótico,12
neuróticos,4
neutralidad,17
neutralismo,3
neutralización,11
neutralizadoras,1
neutralizadores,1
neutrino,7
neutrinos,7
neutrones,49
neutrófilos,5
neutrón,14
nevada,24
nevadas,17
nevado,6
nevados,4
nevera,54
neveras,12
neveros,1
nevisca,1
newton,34
nexo,20
nexos,9
neófita,1
neófito,6
neófitos,1
neógenos,1
neón,17
ngel,59
niacina,2
nica,4
nicanores,2
nicaragdenses,1
nicaragua,91
nicaraguense,1
nicaragüense,28
nicaragüenses,23
nicho,7
nicholsons,2
nichos,13
nicotina,75
nictálopes,1
nidada,5
nidadas,1
nidificación,3
nidito,3
niditos,1
nido,56
nidos,27
niebla,113
nieblas,9
niego,22
nielados,1
nieta,35
nietas,4
nietecillo,1
nieto,82
nietos,58
nietín,1
nieve,223
nieves,42
nigeriano,2
nigerianos,5
nigromancia,1
nigromante,3
nigromantes,2
nihil,4
nihilidad,1
nihilismo,7
nihilista,8
nihilistas,1
nihilo,1
niki,2
nikomicinas,2
niky,1
nilón,1
nimbo,3
nimbos,1
nimiedad,8
nimiedades,6
nina,2
ninas,1
ninfa,19
ninfas,9
ninfomanías,1
ninfómana,5
ninfómanas,1
ninot,3
ninots,2
nipis,1
nipona,3
niponas,2
nipones,9
nipón,2
niquis,1
nirvana,11
nisus,1
nitidez,45
nito,1
nitrato,5
nitratos,5
nitrilos,1
nitrito,2
nitritos,2
nitro,1
nitrocelulosa,1
nitroglicerina,7
nitrosaminas,1
nitrógeno,39
niuspéiper,5
nivel,625
nivelación,6
niveles,262
niña,566
niñadas,1
niñas,209
niñato,3
niñatos,4
niñazo,1
niñera,4
niñeras,3
niñería,2
niñerías,2
niñez,52
niñita,6
niñitas,2
niñito,2
niñitos,2
niño,1098
niños,1092
nm,3
nobel,42
nobeles,2
noble,124
nobles,90
nobleza,86
noblezas,2
nocaut,4
noce,1
noche,2273
nochebuena,24
noches,454
nociones,24
nocividad,1
noción,95
nocturnerío,1
nocturnidad,7
nocturno,70
nocturnos,29
nodo,5
nodos,2
nodriza,20
nodrizas,6
noes,3
nogada,1
nogal,9
nogales,1
nolelas,1
nom,2
nombradía,4
nombramiento,80
nombramientos,14
nombre,1526
nombrecitos,1
nombres,450
nomenclatura,9
nomenklatura,4
nomeolvides,2
nominaciones,3
nominación,4
nominales,2
nominalismo,1
nominalistas,5
nominativo,1
nomos,2
nomás,30
non,32
nona,2
nonagenarios,1
nonagésimo,1
nono,1
nonono,1
nopal,3
nopalera,3
nopales,1
nopalitos,1
noparar,1
noradrenalina,6
norcoreano,4
norcoreanos,4
nordestazo,1
nordeste,9
noreste,9
noria,8
norias,1
norieguistas,1
norma,128
normal,451
normales,115
normalidad,98
normalizaciones,1
normalización,19
normandos,2
normas,230
normativa,53
normativas,17
normatividad,1
noroeste,26
norperuana,1
norte,364
norteamericana,147
norteamericanas,56
norteamericano,219
norteamericanos,185
nortes,3
norteámericanos,1
noruega,51
noruegas,5
noruego,13
noruegos,8
nostalgia,153
nostalgias,14
nostro,2
nostálgica,9
nostálgico,14
nostálgicos,16
not,4
nota,285
notable,171
notables,70
notaria,2
notarias,1
notarilla,1
notario,64
notarios,10
notaría,8
notarías,2
notas,174
noticia,402
noticiario,2
noticiarios,3
noticias,288
noticiones,1
notificaciones,3
notificación,3
noto,39
notoriedad,17
noujau,1
nouveau,6
nouvelle,7
nova,2
novas,1
novatada,4
novatadas,4
novato,8
novatos,15
noveau,1
novecentismo,1
novecientos,19
novedad,132
novedades,53
novela,505
novelas,178
novelera,1
novelería,1
novelerías,4
noveles,5
novelista,61
novelistas,35
novelita,7
novelitas,6
novelones,2
novelucha,1
noveluchas,1
novelística,12
novelón,5
novena,12
novenario,1
novenas,5
noveno,18
noventa,99
noventaitrés,1
novia,174
novias,21
noviazgo,16
noviazgos,4
novicia,8
noviciado,8
noviciados,1
novicias,6
novicio,3
novicios,6
noviecito,1
noviembre,131
noviembres,5
novillero,2
novillos,1
novio,132
novios,67
novohispanas,1
novum,2
novísimas,3
novísimo,5
novísimos,3
ntimo,1
nubarrones,22
nubarrón,4
nube,94
nubecilla,3
nubecillas,6
nubecitas,1
nubes,205
nublado,18
nubosidad,3
nubosidades,1
nuca,99
nucas,4
nuclearización,1
nucleones,1
nucleoproteína,1
nucleosíntesis,1
nucleósido,1
nucleósidos,3
nucleótido,8
nucleótidos,8
nudillos,14
nudistas,2
nudito,2
nudo,54
nudos,31
nueces,24
nuera,20
nueras,6
nueva,1178
nuevaoleros,1
nuevas,523
nueve,384
nuez,24
nuezazos,1
nulidad,5
nulidades,2
nuliparidad,1
nulla,2
numantinismos,1
numantinos,1
numbo,1
numen,4
numeración,2
numeraria,2
numerines,1
numerito,3
numeros,7
numerín,1
numerólogos,1
numismática,4
nuncio,6
nuncios,1
nupcias,13
nupcías,1
nurse,6
nursery,1
nutria,3
nutrias,2
nutricionistas,5
nutrición,34
nutridísimas,1
nutriente,12
nutrientes,36
nutrimentos,1
nutrimiento,1
nutriólogos,2
nylon,10
nácar,11
náufrago,11
náufragos,16
náusea,24
náuseas,34
náutica,3
náyade,4
nébulas,1
nécora,3
nécoras,1
néctar,9
néctares,1
némesis,1
níquel,12
níspero,7
nísperos,9
nódulo,6
nódulos,18
nómada,7
nómadas,11
nómina,32
nóminas,12
nórdico,7
nórdicos,11
núcleo,154
núcleos,53
núm,1
número,1338
números,146
oasis,37
obcecación,6
obediencia,56
obediencias,2
obelisco,5
obeliscos,4
obenques,1
obertura,5
obesidad,35
obispado,7
obispados,2
obispillos,1
obispo,129
obispos,71
obituario,1
objecciones,1
objeciones,15
objeción,32
objetivaciones,1
objetivación,7
objetividad,47
objetivismo,3
objetivo,415
objetivos,233
objeto,543
objetor,5
objetores,15
objetos,384
oblación,1
oblea,2
oblicuidad,3
obligaciones,79
obligación,164
obligada,93
obligado,209
obligados,85
obligatoria,21
obligatoriedad,17
obligatorio,41
obligatorios,7
obnubilación,1
oboe,2
obra,899
obrador,1
obradores,2
obraje,2
obrajes,1
obras,413
obreras,18
obrerazo,2
obrerete,1
obrerista,2
obrero,45
obreros,125
obrilla,1
obrita,3
obritas,1
obscenidad,11
obscenidades,7
obscurantismo,1
obscuridad,2
obscuro,3
obsequio,15
obsequios,10
observables,10
observaciones,100
observación,132
observador,115
observadora,2
observadores,45
observancia,6
observatorio,13
observatorios,7
obsesiones,22
obsesión,144
obsolescencia,1
obstaculización,3
obstaculizador,1
obstetras,1
obstinación,23
obstrucciones,2
obstruccionismo,2
obstrucción,10
obstáculo,73
obstáculos,75
obtención,51
obturación,4
obturador,2
obtusez,1
obuses,4
obviedad,10
obviedades,1
obús,8
oca,9
ocarina,1
ocas,1
ocasiones,558
ocasión,602
ocaso,29
ocasos,3
occidentales,120
occidentalismo,1
occidentalización,1
occidente,133
occipucio,2
ocelotes,1
ochenta,145
ocho,594
ochocientas,8
ochocientos,22
ocio,112
ocios,11
ociosa,13
ociosidad,2
ociosidades,1
ocioso,23
ociosos,13
oclusiones,2
oclusión,7
ocre,19
ocres,9
octanaje,1
octano,3
octanos,1
octava,12
octavilla,1
octavillas,7
octavo,25
octavos,14
octubre,161
octubres,1
octógono,2
ocular,15
oculista,3
ocultaciones,1
ocultación,11
ocultador,1
ocultamiento,3
ocultamientos,1
ocultismo,2
ocultista,1
ocultistas,2
ocupa,182
ocupaciones,35
ocupación,91
ocupante,11
ocupantes,30
ocurrencia,47
ocurrencias,27
océano,102
océanos,39
oda,2
odalisca,6
odas,2
odio,192
odios,25
odisea,12
odontología,1
odontólogo,5
odontólogos,4
odre,1
odres,5
oeste,118
oestes,1
of,187
ofendida,14
ofendidas,1
ofendido,24
ofendidos,7
ofensa,26
ofensas,13
ofensiva,70
ofensivas,11
oferente,1
oferentes,1
oferta,179
ofertas,68
ofertorio,1
office,5
offline,9
offset,1
oficial,444
oficiala,1
oficiales,330
oficialidad,10
oficialillo,1
oficialismo,2
oficialismos,2
oficialista,7
oficiante,5
oficiantes,5
oficina,158
oficinas,98
oficinista,4
oficinistas,8
oficio,221
oficios,48
oficiosidades,1
ofidio,1
ofidios,11
ofimática,1
ofrecimiento,17
ofrecimientos,6
ofrenda,15
ofrendas,6
ofrezco,11
oftalmología,1
oftalmólogo,6
oftalmólogos,5
ofuscación,1
ogino,4
ogro,12
ogros,2
oidor,2
oidores,1
oil,1
oimos,1
ojal,7
ojales,10
ojazos,4
ojeada,38
ojeadas,3
ojeador,3
ojeadores,6
ojeo,3
ojeos,1
ojera,1
ojeras,22
ojerita,1
ojeriza,2
ojete,1
ojillos,20
ojirrín,1
ojito,2
ojitos,15
ojiva,4
ojivas,2
ojo,399
ojos,2718
ojuelos,2
okey,2
okupas,1
ola,62
olas,81
old,2
ole,4
oleada,40
oleadas,18
oleaje,24
oleajes,3
oledoras,1
oledores,1
oleoducto,4
oleoductos,1
olfato,64
olicroll,1
oliera,4
oligarca,2
oligarcas,1
oligarquía,21
oligarquías,5
oligoelemento,1
oligoelementos,5
oligofrenia,3
oligofrénicos,2
oligolisinas,1
oligonucleótido,2
oligopolio,2
olimpiada,3
olimpiadas,8
olimpismo,2
olimpo,15
olita,1
oliva,27
olivar,3
olivares,10
olivas,1
olivo,18
olivos,24
olla,20
ollares,1
ollas,10
olleta,1
ollita,2
olmera,5
olmeras,3
olmo,10
olmos,12
olor,403
olorcillo,5
olores,76
oloroso,18
olotinos,2
olvido,174
olvidos,17
olíbano,1
ombligo,42
ombligos,2
ombudsman,1
ombú,4
omisiones,2
omisión,14
omnipotencia,6
omnipresencia,2
omnisciencia,2
omnitud,1
omóplatos,4
onak,1
onanismo,7
onanista,2
onanistas,2
once,227
onceavo,2
onceno,2
oncobiología,1
oncogen,1
oncogenes,3
oncogén,4
oncología,7
oncóloga,1
oncólogo,1
oncólogos,2
onda,106
ondas,144
ondinas,1
ondulaciones,8
ondulación,4
one,7
onfalocele,2
onix,2
online,6
onomatopeya,6
onomatopeyas,2
onomástica,9
ontologismo,9
ontologista,11
ontología,14
ontologías,1
ontólogicamente,1
ontólogo,1
ontólogos,1
onubense,5
onza,1
onzas,3
oocito,3
oocitos,2
opacidad,7
opacidades,1
opalina,4
opcionalidad,1
opciones,96
opción,141
operaciones,241
operación,500
operadas,5
operado,13
operador,21
operadora,3
operadores,21
operados,12
operario,6
operarios,10
operatividad,6
opereta,6
opinante,2
opinantes,2
opiniones,142
opinión,635
opio,27
opios,1
opiómano,2
oponente,10
oponentes,7
oporto,13
oportumdad,1
oportunidad,297
oportunidades,61
oportunismo,15
oportunista,17
oportunistas,12
oposiciones,31
oposición,420
opositor,2
opositora,2
opositores,12
oposum,1
opresiones,2
opresión,31
opresor,4
opresora,2
opresores,4
oprimido,7
oprimidos,9
oprobio,10
oprobios,1
opsina,2
optimismo,79
optimismos,2
optimista,38
optimistas,52
optimización,7
opulencia,5
opulencias,1
opulión,1
opus,17
opusdeísta,1
opusdeístas,1
opúsculo,4
opúsculos,1
oquedad,13
oquedades,4
oraciones,50
oración,72
orador,17
oradora,7
oradores,12
oral,51
orales,13
oralidad,1
orange,5
orangutanes,5
orangután,6
orate,1
oratio,2
oratoria,13
oratorio,7
orballo,1
orbe,13
orbital,12
orbitales,12
orca,5
orcas,2
orden,893
ordenaciones,3
ordenación,41
ordenada,31
ordenadas,15
ordenado,65
ordenador,281
ordenadora,1
ordenadores,121
ordenados,26
ordenamiento,25
ordenamientos,4
ordenancista,3
ordenanza,15
ordenanzas,25
ordenes,11
ordeño,2
ordinales,1
ordinaria,28
ordinarias,12
ordinarieces,5
ordinariez,14
ordinario,28
ordinarios,12
ordo,1
ordos,2
oreja,123
orejas,140
orejeras,7
orejillas,1
orejitas,1
oremus,2
orfanato,7
orfandad,14
orfebrería,2
orfebres,5
orfelinato,3
orfeones,1
orfeos,1
orfeón,2
organdí,5
organicismo,3
organigrama,12
organigramas,3
organillo,2
organillos,1
organismo,391
organismos,173
organista,3
organizacion,1
organizaciones,120
organización,435
organizador,20
organizadora,10
organizadores,47
organofosforados,1
organza,4
orgasmo,138
orgasmos,24
orgullito,1
orgullo,203
orgullos,2
orgullosa,48
orgulloso,67
orgullosos,29
orgánulo,1
orgánulos,8
orgía,37
orgías,12
orientaciones,12
orientación,92
orientador,1
orientadores,3
oriental,62
orientales,49
orientalidad,1
orientalismo,1
orientalista,3
oriente,68
orificio,8
orificios,20
origen,572
original,227
originales,62
originalidad,34
originalidades,3
originariedad,1
orilla,105
orillas,71
orillita,2
orin,1
orina,57
orinal,6
orinales,1
orines,12
oriolano,1
orisha,3
orishas,5
orla,5
orlas,2
orlita,1
ornamentación,1
ornamento,3
ornamentos,1
ornato,2
ornitología,2
ornitólogo,1
ornitólogos,2
oro,504
orogenia,2
orografia,1
orografía,3
oropel,3
oropeles,5
oropéndolas,1
oros,5
orquesta,52
orquestación,5
orquestina,2
orquitis,1
orquídea,8
orquídeas,8
ortega,55
ortigas,8
orto,2
ortodoncia,10
ortodoncista,1
ortodoxa,20
ortodoxas,9
ortodoxia,12
ortodoxias,2
ortodoxo,12
ortodoxos,21
ortografía,15
ortondoncia,1
ortopedia,2
oruga,9
orugas,7
orujo,10
orza,1
orzas,1
oráculo,13
oráculos,7
orégano,5
orígenes,92
orín,6
osa,7
osadía,31
osamenta,3
osamentas,3
osario,1
oscar,82
oscense,1
oscilaciones,30
oscilación,13
oscilador,1
osciladores,1
oscurantismo,7
oscurantistas,1
oscurecimiento,5
oscuridad,266
oscuridades,5
osificaciones,1
osificación,1
osito,3
ositos,2
osmorregulación,3
oso,64
osos,30
osta,1
ostensiones,1
ostensorio,2
ostentaciones,4
ostentación,15
ostentador,1
ostento,5
osteología,2
osteoporosis,10
ostión,1
ostra,8
ostracismo,10
ostras,15
oteadores,1
otero,4
otitis,1
otium,4
otomanos,1
otorgamiento,1
otorgue,7
otorrino,1
otorrinolaringólogo,2
otoñada,1
otoñal,17
otoño,176
otoños,9
otrora,28
otrosí,3
ou,2
ouabaina,3
ought,1
outeiro,1
outing,1
outsider,1
outsiders,2
ovaciones,8
ovación,16
ovario,14
ovarios,25
oveja,37
ovejas,43
ovejita,1
ovejitas,1
overbuquin,2
overdosis,2
ovetenses,1
oviducto,5
oviductos,1
ovillo,7
ovillos,4
ovni,9
ovnis,12
ovocito,2
ovocitos,3
ovoide,4
ovulaciones,1
ovulación,22
oxidación,19
oxidante,3
oxidantes,1
oxidasa,1
oxigenación,4
oxigenador,1
oxiuros,1
oxígeno,159
oyente,16
oyentes,24
oyetos,1
ozono,52
ozonosfera,1
oásis,2
oída,12
oídas,6
oído,396
oídos,143
p,59
pab,6
pabellones,13
pabellón,46
pablismo,1
pablo,122
pacatería,1
paces,7
pacha,5
pachanga,2
pachangas,2
pacheco,64
pachorra,2
pachuco,2
pachulí,1
pachón,1
paciencia,161
paciente,268
pacientes,346
pacificación,26
pacificador,4
pacificadora,1
pacifismo,44
pacifismos,1
pacifista,15
pacifistas,16
pacita,19
pack,4
paco,102
pacos,1
pacotilla,1
pactismo,2
pactista,4
pacto,147
pactos,41
padecimiento,11
padecimientos,12
padrastro,12
padrastros,1
padrazo,2
padre,2150
padrecito,4
padrenuestro,7
padrenuestros,7
padres,670
padrinazgo,3
padrino,25
padrinos,17
padrones,1
padrote,1
padrón,2
paella,25
paellas,4
paenula,1
paga,99
pagador,2
pagadores,1
pagana,8
paganinis,1
paganismo,4
paganización,1
pagano,12
paganos,10
pagaré,7
pagarés,5
pagas,18
page,1
paginitas,1
pago,103
pagoda,2
pagos,57
paidófilos,1
pain,2
paipai,1
pairo,5
paisaje,259
paisajes,68
paisajista,4
paisana,1
paisanaje,4
paisanización,1
paisano,16
paisanos,22
paises,5
paja,79
pajar,12
pajaraca,1
pajarera,1
pajarería,6
pajares,5
pajarillas,2
pajarillo,5
pajarillos,3
pajarita,9
pajarito,27
pajaritos,16
pajaros,1
pajarote,1
pajarraca,1
pajarraco,6
pajarracos,6
pajas,7
paje,21
pajecillos,1
pajecito,1
pajes,5
pajilla,2
pajilleras,1
pajita,1
pajitas,1
pajonal,1
pajote,2
pajuerano,1
pajárito,1
pakistaní,1
pala,27
palabra,984
palabras,1433
palabreja,4
palabrería,11
palabrerío,1
palabres,1
palabritas,4
palabro,1
palabrota,10
palabrotas,26
palacete,15
palacetes,3
palacio,284
palacios,49
palación,1
palacra,1
palada,1
paladar,36
paladares,3
paladeo,3
paladines,8
paladio,10
paladín,12
palafitos,1
palanca,20
palancas,11
palangana,13
palanganas,1
palanganita,1
palangreros,1
palanqueta,2
palanquista,2
palanquita,4
palas,15
palatinito,1
palco,22
palcos,5
palenque,5
palentina,4
paleoantropóloga,1
paleoantropólogo,1
paleobiólogo,1
paleoecología,1
paleoestados,1
paleolítico,8
paleomagnetismo,2
paleontología,1
paleontólogo,4
paleontólogos,7
paleozoico,1
palestino,20
palestinos,51
palestiro,1
palestra,9
paleta,9
paletadas,6
paletas,2
paletilla,13
paletismo,1
paleto,6
paletos,6
paleólogos,1
palia,1
paliacate,2
palideces,1
palidez,31
palidísimo,3
palillero,1
palillo,14
palillos,14
palindroma,6
palindromas,2
palingenesia,4
palinodia,4
palio,8
palique,5
paliques,6
palito,8
palitoxina,1
palitroque,1
palitroques,4
paliza,41
palizas,14
palma,77
palmada,26
palmadas,16
palmadita,6
palmaditas,8
palmares,1
palmarés,15
palmas,45
palmatoria,4
palmatorias,1
palmazo,1
palmera,3
palmeral,1
palmerales,2
palmeras,33
palmeta,1
palmetazo,2
palmetazos,3
palmilla,2
palmitas,3
palmito,4
palmitos,1
palmo,31
palmos,11
palo,103
paloma,61
palomar,9
palomarenses,1
palomas,65
palomera,6
palometa,1
palomilla,1
palomillas,3
palomino,21
palomita,2
palomitas,11
palomo,5
palomos,1
palos,60
palosanto,1
palotes,2
palpaciones,1
palpitaciones,12
palpitación,7
palto,1
paltos,1
paludismo,13
palurdez,1
palurdo,7
palurdos,6
pamela,10
pamelas,4
pamema,1
pampa,15
pamplinas,10
pamplona,33
pamplonés,1
pan,306
pana,17
panacea,15
panache,2
panadera,3
panaderita,1
panadero,24
panaderos,2
panadería,10
panaderías,1
panafricanismo,1
panal,2
panales,2
panamericana,1
panameñas,1
pananarquismo,1
panas,1
pancarta,21
pancartas,18
panceta,2
panchineta,1
pancita,1
pancracio,2
panda,12
pandas,11
pandemia,8
pandemonio,3
pandereta,6
panderetas,5
pandero,5
panderos,1
pandilla,41
pandillas,6
pandillero,1
pandilleros,2
pandit,1
pandora,11
panecillo,3
panecillos,4
panegrismo,1
panegírico,5
panel,11
paneles,20
panes,16
panfletarios,2
panfleto,7
panfletos,10
pange,2
pangelingua,1
panhelenismo,2
paniac,4
paniaguado,1
paniaguados,3
paniquesillo,1
panislamismo,1
panocha,1
panochas,1
panoplia,16
panoplias,5
panorama,148
panoramas,6
panorámica,20
panqueques,1
panspermia,2
pantalla,248
pantallas,41
pantallita,7
pantallona,1
pantaloncillos,1
pantalones,168
pantalón,102
pantano,26
pantanos,7
pantaruja,1
panteones,1
pantera,34
panteras,8
panteísmo,3
panteísmos,1
panteón,24
pantomima,8
pantorras,1
pantorrilla,5
pantorrillas,13
pantorrinas,1
pantufla,1
pantuflas,5
pantys,2
panza,24
panzas,1
panzones,1
panóptico,1
papa,201
papacitos,1
papada,12
papadas,1
papado,1
papagayo,5
papagayos,2
papalote,2
papanatas,4
paparazzi,3
papas,13
papaya,5
papayas,2
papaína,2
papaíto,1
papel,1028
papela,1
papelamen,1
papeleo,11
papeleos,1
papelera,26
papeleras,10
papelería,4
papelerías,3
papeles,280
papeleta,13
papeletas,7
papelillos,3
papelina,2
papelinas,2
papelito,10
papelitos,8
papelones,1
papelorios,1
papelotes,2
papeluchos,3
papelín,3
papelón,12
paperas,8
papi,3
papiamento,7
papilas,1
papilla,15
papillas,3
papillotes,2
papiloma,10
papiones,1
papiro,2
papiros,3
papirotazo,1
papismo,1
papista,8
papo,1
papos,1
paprika,3
papá,256
papás,18
paquete,167
paquetería,1
paquetes,54
paquetito,4
paquetitos,1
paquetones,1
paquetón,3
paquidermo,2
paquistaníes,2
paquita,30
par,593
para,27656
paraba,30
parabellum,4
parabienes,8
parabrisas,12
paracaidismo,1
paracaidista,13
paracaidistas,7
paracas,1
paracaídas,22
parachoques,3
parada,67
paradas,19
paradero,22
paradigma,57
paradigmas,9
paradoja,51
paradojas,7
paradojista,1
parador,8
paradores,2
parafernalia,20
parafilia,4
parafilias,15
parafina,4
parafinas,1
paragolpes,1
paraguas,70
paragüero,3
paragüeros,1
paraiso,4
paraje,17
parajes,23
paralaje,1
paralela,50
paralelaje,1
paralelas,37
paralelepípedo,1
paralelismo,12
paralelismos,6
paralelo,56
paralelos,31
paralización,19
paralizadora,2
paralís,2
paralítica,7
paralítico,11
paralíticos,5
paramecio,2
paramento,2
paramentos,2
parameras,1
parangón,13
paraninfo,1
paraninfos,1
paranoia,15
paranoias,3
paranormalidades,1
parapeto,8
parapetos,5
parapléjico,9
parapsicología,4
parar,200
pararrayos,4
parasitismo,1
parasitosis,2
parasol,8
parasoles,1
paraíso,161
paraísos,17
parca,7
parcela,46
parcelas,22
parcelillas,1
parcelita,4
parcelitas,1
parche,22
parches,35
parchís,13
parcial,69
parciales,55
parcialidad,6
parco,6
pardelas,1
pardillo,4
pardo,39
pareado,1
pareados,1
parecer,193
pareceres,10
parecido,348
parecidos,53
pared,373
paredes,359
paredones,3
paredón,10
pareja,388
parejas,203
parejita,5
parejitas,1
parejo,13
parejos,5
parentela,10
parentesco,42
parentescos,6
pares,49
paria,3
parias,10
parida,3
paridad,23
paridades,3
paridas,3
parido,19
parienta,11
parientas,1
pariente,62
parientes,100
parietal,4
paripé,2
parisiense,11
paritorio,1
pariuelo,1
parkas,2
parking,21
parkings,1
parkinsoniano,1
parla,9
parlamentario,126
parlamentarios,64
parlamentarismo,6
parlamento,235
parlamentos,17
parlanchina,4
parlanchín,3
parlas,3
parleta,1
parloteo,6
parnasianismo,2
parnaso,4
parnasos,1
parné,6
paro,247
parodia,24
parodias,6
parones,2
paros,9
paroxismo,18
parpadeo,14
parpadeos,4
parque,199
parquecito,1
parques,30
parquet,11
parquets,1
parqué,6
parra,8
parrafada,6
parrafadas,3
parranda,5
parrandas,1
parras,2
parricida,1
parricidio,10
